--contingency
label
'Percentile_50_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
238, 0.99967159701788876891, -34.43276117755027598832, 0.00000000000000000000
239, 1.00519844541677616512, -28.21251102736816562810, 0.00000000000000000000
240, 0.99785834185556654408, -41.51386961185840362987, 0.00000000000000000000
241, 1.02465103681275948588, -5.70793577794915485413, 0.00000000000000000000
242, 1.00089643889274104716, -6.38958135034239660399, 0.00000000000000000000
243, 0.99676630577042024672, -27.48607617799913072076, 0.00000000000000000000
244, 1.00093952747566139472, -29.71948512392822294714, 0.00000000000000000000
245, 1.00625517828223154382, -26.93313258489098060977, 0.00000000000000000000
246, 0.99002475871110240391, -10.89826516310372994667, 0.00000000000000000000
247, 0.99047059821543892433, -32.26250006448395168945, 0.00000000000000000000
248, 1.00429114386156270733, -28.25488949251628767456, 0.00000000000000000000
249, 1.00099835108603341105, -17.16133775070885647551, 0.00000000000000000000
250, 0.96708145007528367731, -32.07790708369898169394, 0.00000000000000000000
251, 1.00189739738877148234, -8.65973378253837644536, 0.00000000000000000000
252, 0.98830732822948219596, -29.74589787279156638533, 0.00000000000000000000
253, 1.00022927733432842601, 17.98708185040119644782, 0.00000000000000000000
254, 0.99787806486722119281, -7.36828001200534110637, 0.00000000000000000000
255, 0.99667742201538433999, 18.22552186591245515501, 0.00000000000000000000
256, 1.00319349334641305660, -8.04424467613761962070, 0.00000000000000000000
257, 0.99337758070003012723, -28.31805095370007308020, 0.00000000000000000000
258, 1.00709391515176038823, -35.42686716062689100681, 0.00000000000000000000
259, 0.99701327247029059020, -38.11879464641631187760, 0.00000000000000000000
260, 0.99629225817127287090, 13.67382648495291697088, 0.00000000000000000000
261, 0.99448883198825055452, -28.28790854927526865481, 0.00000000000000000000
262, 1.00755443484532181131, -32.19107844681198571379, 0.00000000000000000000
263, 1.00022638304128941300, -29.96385283485929562630, 0.00000000000000000000
264, 1.00606664749383578616, -33.16236972710232322470, 0.00000000000000000000
265, 1.00107891871804155492, -6.25095862353845266313, 0.00000000000000000000
266, 1.00844921448876001513, -26.61205645396955432602, 0.00000000000000000000
267, 0.99817881342606529227, -27.60446592951203115263, 0.00000000000000000000
268, 1.00671376203308327035, -25.92004424621108427118, 0.00000000000000000000
269, 1.00103964733140138321, -9.79973573556712906907, 0.00000000000000000000
270, 1.00702608218952871511, -0.51550083004347035942, 0.00000000000000000000
271, 1.00078761249656134069, -7.64497371120576563186, 0.00000000000000000000
272, 1.00694602518453413253, -34.09178411807041442216, 0.00000000000000000000
273, 1.00324295863917156701, -33.38926864254057136350, 0.00000000000000000000
274, 1.00157178572876692790, -5.96780204805107761246, 0.00000000000000000000
275, 0.99446425473447164212, -28.16771295269498409652, 0.00000000000000000000
276, 1.00634251100613325569, 3.59995361319857964943, 0.00000000000000000000
277, 1.01773751049040273031, -27.34003016492678739269, 0.00000000000000000000
278, 0.99704954596221562202, -34.69971767858177713606, 0.00000000000000000000
279, 0.99269462037522115949, -34.92157560137327010352, 0.00000000000000000000
280, 1.00104622769099482760, -30.43785022775600879186, 0.00000000000000000000
281, 0.99968081182656165495, -34.43212653996365446574, 0.00000000000000000000
282, 0.99793146774022079004, -9.62871666489939315170, 0.00000000000000000000
283, 1.00036368581652190812, -34.33990423377932899029, 0.00000000000000000000
284, 0.99549356518412546180, -33.06901769733416784902, 0.00000000000000000000
285, 1.00965610185598686499, -6.27961113159723627319, 0.00000000000000000000
286, 1.00183929784966530008, -7.38421910915069901193, 0.00000000000000000000
287, 0.99835532604081100860, -39.83787094105975512548, 0.00000000000000000000
288, 0.99592369892953469535, 18.74502294517181866240, 0.00000000000000000000
289, 1.00228179922214932773, 13.58182158662394023452, 0.00000000000000000000
290, 0.99960754311200916700, -9.10739752512945699436, 0.00000000000000000000
291, 1.00349038348995978076, -39.00960630544992113755, 0.00000000000000000000
292, 1.01163044791623257801, -38.34574495609266620022, 0.00000000000000000000
293, 0.98029350895821631973, -32.90622402478417285465, 0.00000000000000000000
294, 1.01071643912890429817, -37.26990072020430488919, 0.00000000000000000000
295, 1.01321513993447265278, 28.94514481960829499485, 0.00000000000000000000
296, 0.99965380904558232000, -2.75146727772700216974, 0.00000000000000000000
297, 1.01175787246415782583, -36.80942597861449172569, 0.00000000000000000000
298, 0.99912144733598118318, -7.12682405394609830296, 0.00000000000000000000
299, 1.00011448386799628452, -36.58019917114884833609, 0.00000000000000000000
300, 1.00295786536480369122, -36.43432346006466104882, 0.00000000000000000000
301, 0.99851564692834671177, -7.35936275556987418156, 0.00000000000000000000
302, 1.00156076932240223343, -7.35894819674975408930, 0.00000000000000000000
303, 1.00179719480263518250, -67.88054011079908889315, 0.00000000000000000000
304, 1.00034973876613375587, -39.70586799237374009408, 0.00000000000000000000
305, 1.01174653930187941064, -38.32905736614225844505, 0.00000000000000000000
306, 0.99276825206167529370, -41.00338433188102271743, 0.00000000000000000000
307, 0.99507172406029220646, -26.01088924367924093417, 0.00000000000000000000
308, 1.00929278147501366725, 1.49074210111899496667, 0.00000000000000000000
309, 1.00828522423567723543, -18.48228420055225384999, 0.00000000000000000000
310, 0.99567303410862728619, -7.33420918562420531828, 0.00000000000000000000
311, 0.97925554055799612918, -37.67919229518818724500, 0.00000000000000000000
312, 0.99805853944139777401, -28.17232711662069277736, 0.00000000000000000000
313, 1.00900759346802471050, -22.84278327483402648568, 0.00000000000000000000
314, 1.00121008970452152198, -38.48781591982292127341, 0.00000000000000000000
315, 0.99103918970379578646, -39.46431977376271760249, 0.00000000000000000000
316, 1.00391631619589660751, -33.72730614686557260029, 0.00000000000000000000
317, 1.00604963414455816917, -20.93193126518318436524, 0.00000000000000000000
318, 0.99800640513664928832, -27.45780313985394016640, 0.00000000000000000000
319, 1.00748674686217731811, -33.00491625572307441416, 0.00000000000000000000
320, 1.00545489038845348162, -33.55459628657538218022, 0.00000000000000000000
321, 0.99163296468602124545, -39.53307994811883929742, 0.00000000000000000000
322, 1.00611684469000017828, -29.47448535796659285779, 0.00000000000000000000
323, 0.99978912765224958736, -25.53369775093503335484, 0.00000000000000000000
324, 0.99280712262237358345, -35.76031398358411195204, 0.00000000000000000000
325, 1.00341416056956167502, -34.09497990440709003224, 0.00000000000000000000
326, 1.00145724801076663191, -16.15747005998966656648, 0.00000000000000000000
327, 1.00518334268553810595, -147.19395268760027306598, 0.00000000000000000000
328, 1.00793365018236746877, -148.99800865562144736032, 0.00000000000000000000
329, 1.00679583111705106546, -157.07339358840349063939, 0.00000000000000000000
330, 0.99031105860858470447, -93.00418285398292539412, 0.00000000000000000000
331, 0.99171854383635371644, -92.76903714433726122479, 0.00000000000000000000
332, 1.00969336379352547794, -150.29394279782954413349, 0.00000000000000000000
333, 1.01503340847681888803, -76.13930009501027029728, 0.00000000000000000000
334, 0.99469946225004890472, -76.90414274696249208318, 0.00000000000000000000
335, 1.00039395700679700774, -77.01017956494331428985, 0.00000000000000000000
336, 0.99255515314135533966, -73.54628216151925812483, 0.00000000000000000000
337, 0.99685465042420773329, -99.73331685740511431959, 0.00000000000000000000
338, 1.00998442212201511303, -74.14722424210104634312, 0.00000000000000000000
339, 1.00291173669536126667, -68.27111298510952508423, 0.00000000000000000000
340, 0.99827017384375127396, -71.21502519975169320787, 0.00000000000000000000
341, 1.00042856939795288262, -74.09843189851555678160, 0.00000000000000000000
342, 0.99687465797523533428, -84.50953202216111037615, 0.00000000000000000000
343, 0.99879914808376413227, -78.39218666714369021520, 0.00000000000000000000
344, 0.99786600473725106664, -70.25926531624600102077, 0.00000000000000000000
345, 0.99666513977436921312, -74.04567238911626247955, 0.00000000000000000000
346, 1.00897794539617335907, -79.02216411923146210938, 0.00000000000000000000
347, 0.99712889856709185921, -68.37729526740025676190, 0.00000000000000000000
348, 0.99568971790307869707, -65.66179362717205947320, 0.00000000000000000000
349, 0.99685306824621344735, -65.47903363255981901148, 0.00000000000000000000
350, 0.99855261077652834878, -75.17191454019359753147, 0.00000000000000000000
351, 1.00268841509776862608, -74.39007959963467442321, 0.00000000000000000000
352, 0.99980855727539341693, -81.99684166394207807116, 0.00000000000000000000
353, 1.00006424361216628149, -80.47983730688699210987, 0.00000000000000000000
354, 0.99613065181926929714, -89.36068340820804678515, 0.00000000000000000000
355, 0.99978071238946597532, -85.54150522683845281335, 0.00000000000000000000
356, 1.00060847492176918649, -85.24959812554263294260, 0.00000000000000000000
357, 0.99683842601686301066, -83.07184826649023534628, 0.00000000000000000000
358, 1.00000792897551882277, -15.31531632670064624335, 0.00000000000000000000
359, 1.00052613843765336732, -85.18893430524002496895, 0.00000000000000000000
360, 1.00220474724416885870, -66.85261286697381422073, 0.00000000000000000000
361, 1.00717605030622103790, -27.08302549635534361983, 0.00000000000000000000
362, 1.00000000030000002482, -52.38173217347272014877, 0.00000000000000000000
363, 1.00249224133340253395, -77.09178826813902674076, 0.00000000000000000000
364, 1.00000000030000002482, -51.75850208994848600241, 0.00000000000000000000
365, 0.99926148015766347310, -83.13163673916176321654, 0.00000000000000000000
366, 0.99817333415847142586, -85.69221208424738733811, 0.00000000000000000000
367, 0.99833666228479767124, -81.40848271150724713152, 0.00000000000000000000
368, 0.99819176633643535990, -83.34211301797846260797, 0.00000000000000000000
369, 1.00114672373186985865, -80.19907693251477098784, 0.00000000000000000000
370, 0.99958150310290361240, -82.85217328497647315544, 0.00000000000000000000
371, 0.99708261227483185873, -79.47363599969686731583, 0.00000000000000000000
372, 0.99435992923841098889, -83.53559739518421167759, 0.00000000000000000000
373, 0.99994024895506206096, -82.22137193784163855526, 0.00000000000000000000
374, 1.00113889610821171772, -83.21255040201877761774, 0.00000000000000000000
375, 1.00068188985222605858, -83.54818805627846245443, 0.00000000000000000000
376, 1.00076680653271998800, -83.67032076479908653255, 0.00000000000000000000
377, 1.00379555636296724508, -81.85094618287850209981, 0.00000000000000000000
378, 0.99887162795242723234, -82.87347615301521841502, 0.00000000000000000000
379, 0.99555243608492383078, -81.96432424605707467435, 0.00000000000000000000
380, 0.99902110220481843417, -83.85637217771206053385, 0.00000000000000000000
381, 0.99829200179976795848, -85.46854790734109030836, 0.00000000000000000000
382, 0.99919462383865675914, -84.64309908902660595231, 0.00000000000000000000
383, 0.99910596015052877128, -86.45011122571690975747, 0.00000000000000000000
384, 1.00052579876824454530, -72.89354384010630383273, 0.00000000000000000000
385, 1.00032773015776221825, -85.35880137870064743311, 0.00000000000000000000
386, 0.99822033385615238643, -85.04880281583820078595, 0.00000000000000000000
387, 0.99940803731744354277, -82.88964074437168960685, 0.00000000000000000000
388, 1.00027867361680389280, -79.63461689722004166470, 0.00000000000000000000
389, 1.00118820940479480441, -84.30478850478220920195, 0.00000000000000000000
390, 0.99836320372558040592, -70.86952289373870428335, 0.00000000000000000000
391, 1.00090968188860784949, -79.91622331188973760163, 0.00000000000000000000
392, 1.00229887776455450776, -77.86790491795481727877, 0.00000000000000000000
